prob_class_0,prob_class_1,predicted_label,true_label,path
0.40977848,0.5902215,1,1,videos/7038694670834224389.mp4
0.61657596,0.3834241,0,0,videos/6956572254360669446.mp4
0.6750444,0.32495558,0,0,videos/6972956379841678593.mp4
0.6637265,0.33627346,0,1,videos/7041569616254012677.mp4
0.48353225,0.5164677,1,1,videos/6977897776399027461.mp4
0.6506086,0.3493914,0,0,videos/6866161073779723525.mp4
0.65977275,0.34022722,0,1,videos/6984367789788253446.mp4
0.58306795,0.41693208,0,1,videos/6948388420251077893.mp4
0.5059158,0.49408418,0,0,videos/6984839057603841286.mp4
0.69980663,0.3001934,0,0,videos/6961855312857025797.mp4
0.44635406,0.55364597,1,1,videos/6910189069548932357.mp4
0.7203197,0.27968034,0,0,videos/7043575831997992238.mp4
0.6904745,0.30952546,0,1,videos/7045332013565381894.mp4
0.70671254,0.29328743,0,0,videos/7099968753181543726.mp4
0.70175594,0.2982441,0,1,videos/6938718844034895110.mp4
0.4770587,0.5229413,1,0,videos/7035573132245175553.mp4
0.67181164,0.32818833,0,0,videos/6890894114741570818.mp4
0.3991674,0.6008326,1,1,videos/7133160071940394245.mp4
0.7097097,0.29029036,0,1,videos/6896249977417370881.mp4
0.6577467,0.34225336,0,1,videos/7048519039622221102.mp4
0.7339465,0.26605344,0,0,videos/7136630573975555333.mp4
0.65271986,0.34728017,0,1,videos/7061723251768036654.mp4
0.69141483,0.30858517,0,1,videos/7055663645816180014.mp4
0.67650646,0.3234935,0,0,videos/6934901657767595270.mp4
0.6941237,0.30587634,0,1,videos/6963381436359412997.mp4
0.6801055,0.3198945,0,1,videos/7076153533996928302.mp4
0.70159966,0.29840037,0,1,videos/6978886564566928646.mp4
0.37880555,0.6211944,1,0,videos/6896611288697408773.mp4
0.67123747,0.32876253,0,0,videos/7021524275983125761.mp4
0.6755367,0.3244633,0,1,videos/6891004230665014533.mp4
0.54282236,0.45717764,0,1,videos/7015640690453466374.mp4
0.6957594,0.30424055,0,0,videos/7102184257518505262.mp4
0.6884571,0.3115429,0,1,videos/7076635675797376298.mp4
0.67107636,0.32892367,0,0,videos/6968948923050249477.mp4
0.6675706,0.33242944,0,1,videos/7027226895741701382.mp4
0.68679744,0.31320253,0,0,videos/6928920963400748294.mp4
0.69391644,0.3060836,0,1,videos/7121382829295963438.mp4
0.65981096,0.3401891,0,1,videos/7125773888654478598.mp4
0.3628903,0.6371097,1,0,videos/6848327008758385926.mp4
0.6297764,0.37022358,0,0,videos/6793033398706277637.mp4
0.5217374,0.4782626,0,1,videos/6930267804415347973.mp4
0.6613428,0.33865723,0,0,videos/6915598623971593478.mp4
0.6808395,0.3191605,0,1,videos/6914742205697592582.mp4
0.6075369,0.3924631,0,1,videos/6912436201865760006.mp4
0.6085627,0.3914373,0,0,videos/6968270104152837381.mp4
0.61251324,0.38748673,0,1,videos/6919071890279533826.mp4
0.58446234,0.41553763,0,1,videos/7135475454768631045.mp4
0.62620175,0.37379825,0,0,videos/6974785978963627269.mp4
0.34896794,0.6510321,1,0,videos/7036647085478841606.mp4
0.6458583,0.3541417,0,0,videos/6942202109030976774.mp4
0.43493202,0.56506795,1,0,videos/7030162689108249861.mp4
0.50234026,0.4976597,0,1,videos/7096135916544167211.mp4
0.5635166,0.43648338,0,0,videos/7135308751090847022.mp4
0.44614643,0.55385363,1,1,videos/6816354021587078406.mp4
0.5454497,0.45455036,0,1,videos/7051676128380996869.mp4
0.55495274,0.44504726,0,0,videos/6974826912141069573.mp4
0.5406651,0.4593349,0,0,videos/7123342389338443009.mp4
0.58974993,0.4102501,0,0,videos/6966599485824814341.mp4
0.62182224,0.37817782,0,1,videos/6957481796338601221.mp4
0.36418614,0.6358139,1,0,videos/6986834232320576770.mp4
0.60642993,0.3935701,0,1,videos/6871277369211014405.mp4
0.56012887,0.43987113,0,0,videos/7124923800503848238.mp4
0.5502214,0.4497786,0,1,videos/7085003283508776238.mp4
0.59905493,0.40094507,0,0,videos/6951054181834706182.mp4
0.55528283,0.44471714,0,1,videos/6889902488212737281.mp4
0.38233817,0.61766183,1,1,videos/6925821019433225478.mp4
0.5090209,0.4909791,0,1,videos/7120453573795794181.mp4
0.5170429,0.4829571,0,0,videos/7120201478320442625.mp4
0.5247384,0.4752616,0,1,videos/6911261711215430914.mp4
0.5691179,0.4308821,0,0,videos/7010083617778978049.mp4
0.52302796,0.476972,0,0,videos/6934908622656802053.mp4
0.59664404,0.40335596,0,1,videos/7003690818603093254.mp4
0.52040565,0.47959435,0,1,videos/7074930560870780186.mp4
0.46051311,0.5394869,1,0,videos/6975020314237390086.mp4
0.38579422,0.61420584,1,1,videos/6978218145047694598.mp4
0.50721925,0.49278072,0,1,videos/6969795347333926150.mp4
0.46306977,0.5369302,1,1,videos/6984935999163960582.mp4
0.57956946,0.42043054,0,1,videos/7031652416638471425.mp4
0.5279621,0.4720379,0,0,videos/7042114078965353733.mp4
0.5317582,0.46824184,0,0,videos/6945634615730179333.mp4
0.46504325,0.5349567,1,0,videos/7085361753281875242.mp4
0.50965077,0.49034926,0,0,videos/6937118812529577222.mp4
0.50320673,0.4967933,0,1,videos/6903561363256380674.mp4
0.55506676,0.44493324,0,1,videos/6935227018007137541.mp4
0.5115816,0.48841843,0,1,videos/6963686424298261766.mp4
0.37651595,0.6234841,1,1,videos/7140325874414406918.mp4
0.45897698,0.541023,1,0,videos/6906642766097321221.mp4
0.47573248,0.52426755,1,1,videos/7124066168561831211.mp4
0.457276,0.542724,1,1,videos/6903507393443810562.mp4
0.3869761,0.6130239,1,0,videos/6881247887762738434.mp4
0.42210913,0.5778909,1,1,videos/7037697738661825798.mp4
0.5156578,0.48434222,0,1,videos/6879820960682331393.mp4
0.41105378,0.5889462,1,1,videos/6942246705358310661.mp4
0.4303049,0.56969506,1,0,videos/6794642570514320645.mp4
0.40438887,0.59561116,1,1,videos/7120478459419249966.mp4
0.48479083,0.5152092,1,0,videos/6923610478140869893.mp4
0.40035555,0.5996445,1,1,videos/6766038594621623557.mp4
0.43335316,0.5666468,1,0,videos/6865721710331628805.mp4
0.43702585,0.56297415,1,1,videos/7033460920848321797.mp4
0.38935107,0.61064893,1,1,videos/6802244300307434757.mp4
0.4713819,0.5286181,1,0,videos/6941869151111662854.mp4
0.43454,0.56545997,1,1,videos/7071293106141957382.mp4
0.4226622,0.57733786,1,0,videos/6854402335272094981.mp4
0.3612555,0.63874453,1,0,videos/6817935632141257989.mp4
0.38999444,0.61000556,1,1,videos/6920268474912640262.mp4
0.42240477,0.5775953,1,0,videos/6814244764108541190.mp4
0.4378068,0.56219316,1,1,videos/6869551964682816773.mp4
0.38597476,0.61402524,1,0,videos/7128553074204953898.mp4
0.36586604,0.63413393,1,1,videos/7039365996053794053.mp4
0.46062812,0.53937185,1,0,videos/7106090602324004142.mp4
0.41185796,0.5881421,1,0,videos/7121744923082313006.mp4
0.35499737,0.64500266,1,1,videos/7063162042810780934.mp4
0.3988902,0.60110986,1,0,videos/7143064884786236677.mp4
0.37002504,0.62997496,1,1,videos/6985641720947985669.mp4
0.33178425,0.66821575,1,1,videos/6878040583307267333.mp4
0.4126644,0.5873356,1,1,videos/7103191817792884014.mp4
0.4418688,0.5581312,1,0,videos/7128073972721126702.mp4
0.39987838,0.6001216,1,1,videos/6876237829119249666.mp4
0.34466252,0.65533745,1,0,videos/7049740942215220527.mp4
0.34035736,0.65964264,1,1,videos/7095489710986087685.mp4
0.4449591,0.5550409,1,0,videos/7103626381828852998.mp4
0.4305497,0.5694503,1,0,videos/6925172825091263749.mp4
0.31391516,0.68608487,1,0,videos/6993270591373528325.mp4
0.30074835,0.69925165,1,0,videos/6948077712376401158.mp4
0.43312344,0.56687653,1,1,videos/6842033977524604165.mp4
0.41638595,0.58361405,1,0,videos/7099727755159375109.mp4
0.30792424,0.6920757,1,1,videos/7104038080046320938.mp4
0.42852762,0.57147235,1,0,videos/6928165025538379013.mp4
0.42005542,0.57994455,1,0,videos/6924117570580794629.mp4
0.4159769,0.58402306,1,0,videos/7139239744386452742.mp4
0.30121663,0.6987834,1,0,videos/6965586164887702790.mp4
0.43666676,0.5633333,1,1,videos/7084308388884057350.mp4
0.43703213,0.5629679,1,0,videos/6989026247544147206.mp4
0.4244558,0.57554424,1,0,videos/6889543947102801157.mp4
0.37310913,0.6268909,1,0,videos/7020081792560450821.mp4
0.33811593,0.6618841,1,0,videos/7098956543315430702.mp4
0.4630813,0.5369187,1,1,videos/7062667963408731397.mp4
0.4579189,0.54208106,1,0,videos/6969369494087060742.mp4
0.30961487,0.6903851,1,0,videos/6940598007675030790.mp4
0.31216794,0.68783206,1,0,videos/7133253657574788358.mp4
0.47452796,0.52547204,1,0,videos/6957731202300202245.mp4
0.31885743,0.68114257,1,0,videos/6739312750398409990.mp4
0.46038774,0.53961223,1,0,videos/7033460529666575622.mp4
0.3102986,0.68970144,1,0,videos/6796806568298990854.mp4
0.46988642,0.5301136,1,0,videos/6952216063283055877.mp4
0.36720946,0.63279057,1,1,videos/7090966667919953153.mp4
0.51445913,0.48554087,0,0,videos/7088297406810311941.mp4
0.45378855,0.5462115,1,0,videos/6803837437287173382.mp4
0.46335748,0.5366425,1,0,videos/7031498332455406853.mp4
0.38614312,0.61385685,1,1,videos/7046811491068185903.mp4
0.47517112,0.52482885,1,0,videos/6883347739543915781.mp4
0.38510764,0.61489236,1,0,videos/7002683011934276869.mp4
0.36476296,0.63523704,1,1,videos/6924423271496649989.mp4
0.36684892,0.6331511,1,0,videos/7069520666973719851.mp4
0.5549577,0.4450423,0,1,videos/7086729400976248106.mp4
0.37475553,0.62524444,1,1,videos/6821391213699124486.mp4
0.36251533,0.6374846,1,0,videos/7010548402928864518.mp4
0.5261602,0.47383982,0,0,videos/6961510133570522374.mp4
0.5425521,0.4574479,0,0,videos/6898413727767383301.mp4
0.3587521,0.6412479,1,0,videos/6987191713253117190.mp4
0.5043435,0.4956565,0,1,videos/7029878726787599662.mp4
0.57959473,0.42040527,0,0,videos/6869100546947566854.mp4
0.58247906,0.41752097,0,1,videos/6954104977220586757.mp4
0.4114915,0.5885085,1,1,videos/6935046770778967302.mp4
0.40606323,0.5939368,1,1,videos/6943217682086956294.mp4
0.40823066,0.5917694,1,1,videos/7116141130684599598.mp4
0.39760643,0.6023936,1,1,videos/7122525478585437486.mp4
0.51580703,0.484193,0,0,videos/6972226170666421510.mp4
0.5595993,0.44040075,0,0,videos/6980972263038323969.mp4
0.44624487,0.5537551,1,0,videos/7116934605390974254.mp4
0.5820767,0.41792327,0,1,videos/6976912386041138438.mp4
0.43999505,0.56000495,1,0,videos/7038425758628564271.mp4
0.45337573,0.54662424,1,1,videos/7030782797128224005.mp4
0.59434617,0.40565386,0,1,videos/6989299791121403141.mp4
0.4398901,0.5601099,1,1,videos/7118380022066334978.mp4
0.6260592,0.37394089,0,0,videos/6948540307113921797.mp4
0.4432372,0.5567628,1,0,videos/6872831924063292678.mp4
0.600416,0.39958397,0,0,videos/7127404905265908997.mp4
0.6187851,0.3812149,0,0,videos/7056362059893591298.mp4
0.5339893,0.4660107,0,0,videos/7124422632522517803.mp4
0.641096,0.35890403,0,0,videos/7136115124112493830.mp4
0.4515501,0.5484499,1,1,videos/6983823908126379266.mp4
0.4538822,0.54611784,1,0,videos/6973480838532959490.mp4
0.6069381,0.39306185,0,1,videos/6833901238908701957.mp4
0.48023096,0.519769,1,0,videos/7026363074940521734.mp4
0.56882346,0.43117657,0,1,videos/7125549616447147270.mp4
0.6557417,0.34425837,0,0,videos/6935039587190344965.mp4
0.5213082,0.4786918,0,1,videos/7036263625375468801.mp4
0.62571716,0.37428287,0,0,videos/6962316625039133957.mp4
0.4867114,0.51328856,1,0,videos/7080574494024142122.mp4
0.5032491,0.49675092,0,1,videos/6889598401613139205.mp4
0.63250923,0.36749074,0,0,videos/6971108724391841030.mp4
0.48826897,0.511731,1,1,videos/6957865976893312262.mp4
0.522588,0.47741202,0,0,videos/7122076201295891713.mp4
0.50106204,0.498938,0,0,videos/7102345579862314267.mp4
0.5658534,0.43414658,0,1,videos/7133011511856942379.mp4
0.5506196,0.44938037,0,1,videos/6903224967102582022.mp4
0.65990436,0.34009567,0,0,videos/7113363777051053354.mp4
0.5047276,0.49527237,0,0,videos/7080567275857677611.mp4
0.70521843,0.29478157,0,0,videos/7000728684323687686.mp4
0.6526966,0.34730342,0,1,videos/6959010754309655813.mp4
0.6273876,0.37261242,0,0,videos/6922123668223003909.mp4
0.5426901,0.4573099,0,0,videos/6935218591516216582.mp4
0.671078,0.32892197,0,0,videos/6911111891586649350.mp4
0.7138329,0.2861671,0,0,videos/7118189594801196334.mp4
0.5435769,0.4564231,0,1,videos/7061751391374609710.mp4
0.606832,0.393168,0,0,videos/6978573242046958853.mp4
0.6925824,0.3074176,0,1,videos/7016428012904172806.mp4
0.5349219,0.46507806,0,0,videos/7054255910536973574.mp4
0.58121943,0.41878054,0,0,videos/7022428815448149254.mp4
0.5475898,0.45241025,0,0,videos/6963741932384210181.mp4
0.61364686,0.38635314,0,0,videos/7097021280775441669.mp4
0.72638303,0.27361703,0,1,videos/6970017781664320773.mp4
0.6140575,0.38594252,0,0,videos/6967056627929304326.mp4
0.5375302,0.46246982,0,0,videos/6774758485910441222.mp4
0.65177584,0.34822416,0,0,videos/7121088079280016646.mp4
0.7564767,0.24352327,0,1,videos/6906385040255618305.mp4
0.6103616,0.38963845,0,1,videos/7057578862066093358.mp4
0.71378636,0.2862136,0,1,videos/7078721347840527658.mp4
0.61986065,0.38013935,0,0,videos/7037551578865339653.mp4
0.6206619,0.37933806,0,1,videos/6944340312244358406.mp4
0.59305686,0.4069431,0,1,videos/7000810036326878470.mp4
0.7647141,0.23528586,0,1,videos/6896141785765104898.mp4
0.59134144,0.4086585,0,0,videos/6961695133238693125.mp4
0.63709587,0.3629042,0,0,videos/6939980533044759813.mp4
0.6274985,0.3725015,0,0,videos/7092304364559207706.mp4
0.6016527,0.39834732,0,1,videos/6939789003738729729.mp4
0.6178333,0.38216668,0,1,videos/6961142391147351302.mp4
0.7242859,0.27571407,0,1,videos/7096674341609278763.mp4
0.65136135,0.34863868,0,0,videos/7013588345372544261.mp4
0.7349211,0.26507887,0,1,videos/6927801009603448070.mp4
0.7236533,0.27634665,0,1,videos/6920276326360321286.mp4
0.62103033,0.37896973,0,1,videos/6982190863724170502.mp4
0.718416,0.28158402,0,0,videos/7047247906906361134.mp4
0.7062249,0.29377508,0,1,videos/6869102268143127814.mp4
0.62322086,0.37677908,0,0,videos/7139286630795463979.mp4
0.72757965,0.27242032,0,0,videos/7026869904078949638.mp4
0.7084685,0.2915315,0,0,videos/7019078851644886277.mp4
0.65178996,0.34821004,0,0,videos/7060973630120889605.mp4
0.6849317,0.31506824,0,0,videos/7017130531305360645.mp4
0.684839,0.315161,0,0,videos/6983688173079596293.mp4
0.72000676,0.27999324,0,1,videos/6998201254501420294.mp4
0.71224385,0.28775617,0,0,videos/7124054058494643461.mp4
0.7112172,0.28878275,0,0,videos/7058005271284845871.mp4
0.662574,0.33742598,0,0,videos/6984518089740176645.mp4
0.68634164,0.3136584,0,1,videos/7132986111026105646.mp4
0.64310914,0.3568909,0,0,videos/6991938972410744069.mp4
0.7216274,0.27837253,0,1,videos/6810392499144740101.mp4
0.64274746,0.35725257,0,1,videos/6866452515425144070.mp4
0.65436876,0.3456312,0,0,videos/6968284627802885381.mp4
0.701619,0.298381,0,0,videos/6829375073393184006.mp4
0.7200408,0.27995914,0,1,videos/6963168165673192709.mp4
0.68997514,0.31002486,0,1,videos/7052491686819401007.mp4
0.65411866,0.34588134,0,1,videos/6986722777449434374.mp4
0.69157016,0.30842987,0,1,videos/6924799416117267718.mp4
0.6518368,0.3481632,0,0,videos/6993507751200656646.mp4
0.6541538,0.34584624,0,1,videos/7036899121772465413.mp4
0.65912217,0.3408778,0,0,videos/7141833238292581634.mp4
0.68952394,0.31047606,0,0,videos/6956683592042941701.mp4
0.6458574,0.35414255,0,1,videos/6960746868661964038.mp4
0.61805844,0.38194156,0,1,videos/6836513130990931205.mp4
0.6594979,0.3405021,0,1,videos/7017599981477481734.mp4
0.6274625,0.37253746,0,1,videos/7084692175405190446.mp4
0.64322853,0.35677144,0,0,videos/7051328279264906542.mp4
0.67661715,0.32338285,0,0,videos/6967548068199730437.mp4
0.6694195,0.33058044,0,0,videos/7068740984762404138.mp4
0.6716073,0.32839268,0,1,videos/6914384218617335045.mp4
0.6562328,0.34376726,0,1,videos/6955233721289166086.mp4
0.6569015,0.34309855,0,0,videos/6923864192139152645.mp4
0.6611228,0.33887723,0,0,videos/6954112989540650246.mp4
0.66848475,0.33151525,0,0,videos/6806327288293149958.mp4
0.6838312,0.31616879,0,1,videos/6923294237580610822.mp4
0.664478,0.33552197,0,1,videos/6862490918713330949.mp4
0.6753311,0.32466888,0,0,videos/6979219805903621382.mp4
0.6604679,0.3395321,0,1,videos/7135086899969936646.mp4
0.6807059,0.31929407,0,0,videos/7116279057406299434.mp4
0.64597726,0.35402268,0,1,videos/7050112384371002671.mp4
0.6468217,0.35317832,0,1,videos/6836138090013166853.mp4
0.6613904,0.3386096,0,0,videos/6956932730659572997.mp4
0.6544927,0.34550726,0,1,videos/7052071915871063302.mp4
0.61923355,0.38076642,0,1,videos/6889521071842938114.mp4
0.65572864,0.3442714,0,0,videos/7003371707071253765.mp4
0.6738233,0.32617673,0,0,videos/7010140169827306757.mp4
0.61937547,0.3806245,0,0,videos/6967124957029551366.mp4
0.6466218,0.35337815,0,0,videos/7105586824223083822.mp4
0.6540863,0.34591368,0,0,videos/6991866389439008005.mp4
0.6368892,0.36311075,0,0,videos/6892168391939886342.mp4
0.64875674,0.35124326,0,1,videos/7136981173691010350.mp4
0.622777,0.37722304,0,0,videos/7105295175122947333.mp4
0.64298856,0.35701144,0,1,videos/7073501657564253482.mp4
0.6407083,0.35929167,0,0,videos/6808596330760604933.mp4
0.6011068,0.3988932,0,1,videos/6768308766598286598.mp4
0.6819773,0.31802273,0,0,videos/7141485168707046662.mp4
0.5903599,0.40964013,0,1,videos/7089545232370486570.mp4
0.62206215,0.37793785,0,0,videos/7112111281145924869.mp4
0.6591263,0.34087366,0,1,videos/7041591385127963951.mp4
0.6414613,0.35853866,0,0,videos/7003482611200969989.mp4
0.6318868,0.36811325,0,0,videos/7006080390800657669.mp4
0.5865333,0.4134667,0,0,videos/7101566469359652122.mp4
0.6114599,0.3885401,0,0,videos/7034622929124019462.mp4
0.63632226,0.3636778,0,1,videos/6941946004417547526.mp4
0.6209173,0.3790827,0,0,videos/6922190046648945925.mp4
0.6206293,0.37937075,0,0,videos/7107013371660160298.mp4
0.6305427,0.3694573,0,1,videos/7076251693754699051.mp4
0.6201867,0.3798133,0,1,videos/6939469935768816902.mp4
0.6103208,0.38967922,0,1,videos/6978836546979958021.mp4
0.620968,0.379032,0,0,videos/6979627558358781190.mp4
0.63183844,0.36816156,0,1,videos/7021235848553188614.mp4
0.60649973,0.39350024,0,0,videos/7107653354217655557.mp4
0.58550656,0.41449344,0,0,videos/6881378887452970242.mp4
0.5912885,0.40871143,0,1,videos/6784981075325160710.mp4
0.6483999,0.3516001,0,1,videos/6939640400336424198.mp4
0.59804815,0.40195185,0,1,videos/6863510213161405702.mp4
0.6312667,0.36873332,0,1,videos/7069679638682864901.mp4
0.601364,0.39863604,0,0,videos/6947214524235713794.mp4
0.6139503,0.38604975,0,1,videos/7089211654445092139.mp4
0.60563296,0.39436707,0,0,videos/7017154046821715206.mp4
0.56655526,0.43344474,0,1,videos/7090993471183539498.mp4
0.57485384,0.42514616,0,0,videos/7100897191627099397.mp4
0.6248989,0.3751011,0,0,videos/7125063091452153093.mp4
0.58166075,0.41833928,0,0,videos/6911522158288080134.mp4
0.62088186,0.37911817,0,1,videos/6884942741575339266.mp4
0.63806254,0.36193752,0,0,videos/6966583085177605381.mp4
0.5384016,0.4615984,0,1,videos/7084003339809099054.mp4
0.58514005,0.41485995,0,1,videos/7010984675262860550.mp4
0.57828206,0.42171794,0,0,videos/7051892384329633030.mp4
0.58919334,0.41080672,0,0,videos/6958892877694995718.mp4
0.56156045,0.43843952,0,0,videos/6898460803238776065.mp4
0.57398945,0.42601055,0,1,videos/6864469719181790469.mp4
0.60361814,0.39638188,0,0,videos/6912840520943389954.mp4
0.56545144,0.43454856,0,0,videos/7011517249823558918.mp4
0.5438358,0.45616412,0,0,videos/7124417254095146286.mp4
0.50410336,0.49589664,0,1,videos/6828690308549643526.mp4
0.5621141,0.43788582,0,1,videos/7059453150226435375.mp4
0.58268356,0.41731644,0,1,videos/6970874454901640453.mp4
0.5714575,0.42854244,0,1,videos/7059543723176119598.mp4
0.5559618,0.44403824,0,1,videos/6903060849632611585.mp4
0.57069385,0.4293062,0,0,videos/7060020436330958081.mp4
0.566796,0.433204,0,1,videos/6906961576868236549.mp4
0.56087494,0.4391251,0,1,videos/7046470848491818286.mp4
0.56627697,0.4337231,0,0,videos/7097436875777953025.mp4
0.54685134,0.4531486,0,0,videos/6912450015705238786.mp4
0.54488105,0.455119,0,0,videos/7071293597764619562.mp4
0.52883804,0.471162,0,0,videos/7091873201776512298.mp4
0.57287306,0.42712694,0,0,videos/6971951285545258246.mp4
0.5364698,0.46353018,0,1,videos/6827644014846676229.mp4
0.52404106,0.47595894,0,0,videos/6938076074215542021.mp4
0.5444619,0.4555381,0,0,videos/6873477513318911234.mp4
0.5874771,0.41252288,0,0,videos/6961870067684396294.mp4
0.56193334,0.4380667,0,0,videos/6913316057935514885.mp4
0.48769483,0.5123052,1,0,videos/6968116509742730502.mp4
0.53897226,0.46102774,0,0,videos/6814638913001442565.mp4
0.6007349,0.39926508,0,1,videos/6922483566664371461.mp4
0.57021815,0.42978185,0,1,videos/7103524881886743854.mp4
0.5744556,0.42554435,0,0,videos/7091469048088694062.mp4
0.5072226,0.49277738,0,1,videos/6962759769891278082.mp4
0.47598517,0.5240148,1,1,videos/6951826479202225413.mp4
0.5681421,0.43185785,0,0,videos/7052572943271857454.mp4
0.52831084,0.47168916,0,1,videos/7041004253770534150.mp4
0.5831141,0.41688588,0,0,videos/7124638651597753605.mp4
0.45227474,0.54772526,1,1,videos/7037115945038515462.mp4
0.5559703,0.44402972,0,0,videos/7019204716429151515.mp4
0.65024453,0.34975553,0,0,videos/6831188025758731526.mp4
0.56731653,0.43268344,0,0,videos/6988129921063243013.mp4
0.43021804,0.56978196,1,1,videos/7087325940845399339.mp4
0.5168342,0.4831658,0,0,videos/7115746083317239066.mp4
0.5422583,0.45774168,0,0,videos/6981141872332836101.mp4
0.5042975,0.49570245,0,0,videos/6998104148394790145.mp4
0.5250501,0.47494987,0,0,videos/7136932662316387627.mp4
0.41754293,0.58245707,1,0,videos/6862694704379661573.mp4
0.5122973,0.4877027,0,0,videos/7025677898912779526.mp4
0.6291839,0.3708161,0,1,videos/6918070619619872005.mp4
0.6593237,0.34067637,0,0,videos/6917830289716743430.mp4
0.5308835,0.46911654,0,1,videos/6974197940147571974.mp4
0.5601627,0.43983725,0,1,videos/6962382682248482053.mp4
0.6307302,0.3692698,0,0,videos/7067285853734980910.mp4
0.45849746,0.54150254,1,0,videos/7081338562079116586.mp4
0.6589131,0.34108686,0,1,videos/7134026951479725358.mp4
0.5428006,0.45719936,0,0,videos/7106080211925601542.mp4
0.59536195,0.40463805,0,1,videos/6830894209424166150.mp4
0.5136686,0.48633143,0,0,videos/6862728291715992834.mp4
0.5117069,0.48829305,0,1,videos/7140995529512717573.mp4
0.59342253,0.4065775,0,1,videos/7025324608630852870.mp4
0.6490324,0.35096762,0,1,videos/6889619208221527298.mp4
0.3786088,0.6213912,1,0,videos/6895550143379115269.mp4
0.43609694,0.5639031,1,1,videos/7080753879641492778.mp4
0.65047914,0.3495209,0,1,videos/6934922064394587398.mp4
0.61848325,0.38151672,0,0,videos/6959213673000881414.mp4
0.5645309,0.4354691,0,1,videos/6868970247781747973.mp4
0.47405216,0.5259478,1,0,videos/7054991855343258926.mp4
0.63332933,0.3666706,0,0,videos/6856155826223123718.mp4
0.42292604,0.577074,1,1,videos/6900517393177513222.mp4
0.5098127,0.4901873,0,1,videos/7070343681143754030.mp4
0.5733337,0.4266663,0,1,videos/7005264780512496902.mp4
0.5196215,0.48037848,0,0,videos/6908368446942137606.mp4
0.56408095,0.43591905,0,1,videos/6838632818923277573.mp4
0.5427507,0.45724928,0,0,videos/7107027328831589637.mp4
0.582409,0.41759098,0,1,videos/7020605795796520197.mp4
0.62662864,0.37337136,0,0,videos/6865472426835217670.mp4
0.36574844,0.63425153,1,1,videos/6821436083004263686.mp4
0.5369504,0.46304956,0,1,videos/7044276361988607278.mp4
0.54214543,0.4578545,0,0,videos/7056914714017664302.mp4
0.35573623,0.64426374,1,0,videos/7133427230398647598.mp4
0.57550526,0.4244948,0,1,videos/6855638771388419334.mp4
